,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000187017,4513.00753109707,-2.66257887783373,0.318954912123882,-8.34782214233334,6.95331765466144e-17,2.02958950404467e-14
ENSG00000187045,10719.534054771,-2.58284393366919,0.378152839507942,-6.83015877133177,8.48207043218258e-12,6.45380725310719e-10
ENSG00000187048,14780.6767190223,-2.55862314980738,0.452868053218316,-5.64982036516923,1.60615589210931e-08,5.34737781228409e-07
ENSG00000187098,212.955454502691,2.28057158967569,0.319165792797328,7.14541357859069,8.97253271996192e-13,9.0686861303042e-11
ENSG00000187144,110.436056374972,-3.53419652384465,0.629282942178563,-5.61622807001466,1.9517101334206e-08,6.34193410820422e-07
ENSG00000187210,139.046892774907,2.37074461699357,0.40881333432052,5.79908828300314,6.66764256737015e-09,2.45658008366252e-07
ENSG00000187545,102.73284387325,-5.213972822542,0.93545395918208,-5.57373537346603,2.49334387528579e-08,7.91952441588193e-07
ENSG00000187720,839.269541452698,2.21243038780711,0.39268816077385,5.63406440226565,1.76011241458563e-08,5.80854251905018e-07
ENSG00000187758,19872.4370520006,-2.31674103320537,0.445247816650764,-5.20326197359555,1.95820517158853e-07,4.75971779646922e-06
ENSG00000187824,1829.1109714444,-2.1758702390251,0.295262787614491,-7.3692667355902,1.71569080245571e-13,2.12789651576366e-11
ENSG00000187908,185.907191169244,3.33916764598432,0.991168816525862,3.36891918945595,0.000754635501626737,0.00489486656122216
ENSG00000188064,89.8629953188814,3.13381703780017,0.903832094434439,3.46725576254416,0.000525801330916166,0.00363774157406834
ENSG00000188112,198.241220213518,2.18238116136178,0.65928756611789,3.31021131524197,0.00093225561582196,0.00585083278890004
ENSG00000188211,45.175463377957,2.31739184888268,0.513688226194999,4.51128083282755,6.44373405874318e-06,9.40829631284974e-05
ENSG00000188263,2.78553032584218,2.89347201356023,0.631005711185017,4.58549259106759,4.52917336532979e-06,7.02167037439109e-05
ENSG00000188338,28076.4607620575,-3.94239123937354,0.337188149236977,-11.6919626276747,1.40110868651064e-31,9.48802780331273e-28
ENSG00000188525,13.6644426880715,-2.83551368153529,0.753825344344642,-3.76149953408693,0.000168897736041015,0.00142256428970466
ENSG00000188573,86.3345764316585,-2.45008176452382,0.631776520307508,-3.87808297043277,0.000105282813489167,0.000967335914908437
ENSG00000188581,1.6290733927536,3.86612431153938,1.00176862559161,3.85929865716865,0.00011371290029564,0.0010289163792384
ENSG00000188611,178.055053253036,-2.20967738353196,0.442295299389454,-4.9959323252637,5.85521926956112e-07,1.20591161343108e-05
ENSG00000188626,15.1892411894987,-2.4342389330814,0.428739545985175,-5.67766364422463,1.36546875735431e-08,4.6326058772805e-07
ENSG00000188676,83.9412927670531,-3.61966952955854,0.683602406348202,-5.29499237560439,1.1902137639343e-07,3.08808029372042e-06
ENSG00000188761,27.4917988828288,2.46257371839899,0.493756998902745,4.98742037859,6.11908246393857e-07,1.25112326779285e-05
ENSG00000188766,28.7148312207127,2.07318746647116,0.346494987795103,5.98331156148533,2.18645961065057e-09,9.2687048374399e-08
ENSG00000188850,14.5656275319052,-3.0914375238523,0.750027549376551,-4.12176529571749,3.75980155745672e-05,0.000411451586728918
ENSG00000188910,41.4735095830117,2.98420875191566,0.647752789416815,4.60701798691196,4.08484679614865e-06,6.41506621849709e-05
ENSG00000189045,17.9427079370223,2.12010328895718,0.413557853057559,5.12649747376965,2.95182015465191e-07,6.75308639299723e-06
ENSG00000189108,15.7574626645302,2.28152801095857,0.581288714566766,3.92494805728165,8.67484542630127e-05,0.000821369103157535
ENSG00000189134,17.4692092373167,-2.0627128546432,0.524017772596786,-3.93634140388285,8.27332523557017e-05,0.000790200905558965
ENSG00000189212,3.61541895400322,2.12425004729863,0.624105750011277,3.40367004671923,0.000664870143653243,0.00440200199334281
ENSG00000189233,785.459490272836,-2.35675792124488,0.463695450774245,-5.082555624192,3.72390207834097e-07,8.21417592642e-06
ENSG00000189275,3.01156168316445,-4.13169331729001,1.23767692379833,-3.33826480711153,0.000843033652686537,0.00537152360675827
ENSG00000189377,46.4699674375928,-4.22085995118904,0.671760032453698,-6.28328532105692,3.31491861012951e-10,1.69803069924924e-08
ENSG00000189410,14.1910573412745,2.49813696602781,0.556318100833255,4.49048298497944,7.10618519045603e-06,0.000102169139857176
ENSG00000189419,177.255004682023,-2.28362859397363,0.445800834759265,-5.12253099572325,3.01461521073164e-07,6.85506087442329e-06
ENSG00000189433,7.67946246298471,4.95901411901904,0.811005101326013,6.11465219011685,9.67677818728808e-10,4.43964813879928e-08
ENSG00000194297,2.6975552004051,-2.20243887407202,0.676388935903669,-3.25617223636208,0.00112925226541158,0.00684362850448732
ENSG00000196177,10345.7288308938,-2.40981096022297,0.295093123324735,-8.16627284659254,3.18063453045438e-16,7.86081055231058e-14
ENSG00000196208,795.024488481737,-2.61407750389289,0.47905465129862,-5.45674172415747,4.84950942262725e-08,1.4106489651266e-06
ENSG00000196218,77.8260187810773,3.11878342765034,0.429725492730066,7.25761789889766,3.93966558277585e-13,4.42028713213494e-11
ENSG00000196260,5.10083273159254,3.1733207001586,0.900139469103381,3.52536557842476,0.000422898740646513,0.00305112475166211
ENSG00000196337,1.55039688460124,2.80670332535616,0.472203300637661,5.9438452072783,2.78412524408443e-09,1.14680896155055e-07
ENSG00000196344,13.1496131073703,-3.46584130433532,0.715954576796167,-4.84086758666262,1.29273492681831e-06,2.39327882001844e-05
ENSG00000196368,9.74248634209622,2.57460150671267,0.647479993780291,3.97634140273731,6.99836348330221e-05,0.000684650647735133
ENSG00000196421,278.262536181019,-3.28896375311625,0.596752730794605,-5.51143477590264,3.55920323072946e-08,1.07888148781799e-06
ENSG00000196553,28.892483490083,-4.9219298213564,0.794868915494579,-6.19212768975109,5.93574336551051e-10,2.86293923949887e-08
ENSG00000196570,1.03548340048944,-2.73648160176683,0.809677971753258,-3.37971600714457,0.000725607638186754,0.00473469821186458
ENSG00000196600,621.242834396971,-2.54805969632847,0.421109805086331,-6.05082015557937,1.44110258454351e-09,6.36692168449593e-08
ENSG00000196611,91.2461241803918,2.72965506137244,0.55391056388096,4.9279707580357,8.30880485904876e-07,1.64423041334034e-05
ENSG00000196616,77401.3890841564,-4.11942261505761,0.500672664161094,-8.22777616980536,1.90721036819907e-16,4.89213908006458e-14
ENSG00000196632,729.785532212179,-2.42942763215586,0.412329738918479,-5.89195346066507,3.81656677354622e-09,1.51317487570845e-07
ENSG00000196754,41.6298185834111,2.26207893101618,0.528064155564297,4.28371989876663,1.83794271020151e-05,0.000225392619430326
ENSG00000196924,10301.9380171425,2.0769334765399,0.316971740073943,6.5524247557697,5.66102452542904e-11,3.49774871179748e-09
ENSG00000197093,131.871345281344,2.1895637186781,0.373037428878526,5.86955503435847,4.36966290678249e-09,1.70452092581507e-07
ENSG00000197099,287.012704931767,-2.64666605440367,0.335006562542993,-7.90034091963202,2.78141616905402e-15,5.53976294517648e-13
ENSG00000197106,13.4511738000666,2.33651094137942,0.584084025015124,4.00029934275111,6.32624094003819e-05,0.000630928400555973
ENSG00000197165,782.059790643261,-2.86351553666619,0.39267151888764,-7.29239427595349,3.0449449796425e-13,3.51873010463193e-11
ENSG00000197254,19.317184651359,-5.41359048986209,0.746384111008396,-7.25308914005163,4.07371782028885e-13,4.53723722622237e-11
ENSG00000197261,110.063729954422,2.43964572108093,0.649523581061655,3.75605411753226,0.00017261338292011,0.00144809626667294
ENSG00000197272,282.322988262624,-3.49816540928476,0.386394058621846,-9.05336231556378,1.38632382797891e-19,7.3343028893028e-17
ENSG00000197353,6.56218286879787,-3.09485275716095,0.9816558632983,-3.15268606124599,0.00161775687153474,0.00913993490961033
ENSG00000197408,5292.49073658725,-3.46377525918956,0.532023179618448,-6.51057208009938,7.48651337517538e-11,4.45493596432449e-09
ENSG00000197410,10.1234909691337,2.27311292015376,0.685632855411905,3.31535004807807,0.000915284318950574,0.00576355063331737
ENSG00000197415,147.071318475246,2.62516104885686,0.691617423143871,3.79568380004615,0.000147237063629168,0.00127143579123183
ENSG00000197444,4322.50026704079,-3.11575887818533,0.433288651957532,-7.19095426134241,6.43400352267616e-13,6.76549457373578e-11
ENSG00000197487,12.514468500108,-3.44198247650017,0.66120695733956,-5.20560535289793,1.93365203956594e-07,4.71357267153802e-06
ENSG00000197549,21.275620669861,-2.56810737563744,0.738995912278729,-3.47513069147914,0.000510604522587959,0.00354891755095595
ENSG00000197768,59.6976512251778,-2.0866331400885,0.421634261832688,-4.94891741249555,7.46274020442663e-07,1.49515337622297e-05
ENSG00000197838,151.510011940062,-6.19338139555173,0.821874305332069,-7.53567955023167,4.85798239091446e-14,6.8251628951856e-12
ENSG00000197888,828.012600510034,-3.39865225515141,0.829489583438861,-4.09728141619505,4.18030586852803e-05,0.00044933643302378
ENSG00000197891,448.850915213587,-4.51326617963149,0.947864655070489,-4.76150909888697,1.92150633424372e-06,3.37449600472812e-05
ENSG00000197956,4320.11390987474,2.03769282776037,0.436171810206399,4.67176644633709,2.98620400591219e-06,4.96366624625336e-05
ENSG00000198054,76.3070791317852,-4.34232280930001,1.12475369473581,-3.86068774845852,0.000113068321969547,0.00102417878907622
ENSG00000198077,3090.36048111372,-8.58722873426404,0.836728034062693,-10.2628672456081,1.03584522539889e-24,1.75363417433905e-21
ENSG00000198099,30333.0373715811,-5.08220366751191,0.589591908086763,-8.61986672104059,6.70320877114641e-18,2.38909416612891e-15
ENSG00000198251,5.28726087007245,-3.1783574014626,0.984504262829657,-3.2283835849805,0.00124491918151891,0.0073871680501751
ENSG00000198277,4.30186358359108,2.15317015088221,0.630699508600689,3.41393979465653,0.000640307233660935,0.00427363741859365
ENSG00000198300,938.720402369309,-4.3301230052869,0.710402445828585,-6.09530982151451,1.09225696604199e-09,4.95747032348739e-08
ENSG00000198358,2.62096695603625,-3.49180281470195,0.829055767329454,-4.21178279230806,2.53363110501179e-05,0.000295407078459346
ENSG00000198443,1.73017682785744,4.50110578731074,1.38423251400193,3.25169777604608,0.00114717932279251,0.00692339179367854
ENSG00000198515,586.862234923523,-2.57859349652353,0.45948754673229,-5.61188984306878,2.00128827613017e-08,6.49057660359114e-07
ENSG00000198576,14.2426375040536,2.72510404529071,0.413103953942543,6.59665447227779,4.20539310382207e-11,2.69678797542256e-09
ENSG00000198610,10485.7234979765,-2.37105488055466,0.431111282862101,-5.49986737719663,3.80077016680931e-08,1.14188355881097e-06
ENSG00000198643,6.9455823375989,2.90116757091562,0.494723457266442,5.86422076475978,4.51246779236646e-09,1.75215191492816e-07
ENSG00000198650,44279.2905560705,-4.63750581461876,0.58557680265302,-7.91955178826761,2.38368269337993e-15,4.86199471778019e-13
ENSG00000198670,1215.19764525746,-3.42149682128709,0.471441793905872,-7.25751697349563,3.94260525681429e-13,4.42028713213494e-11
ENSG00000198744,237.971097515417,-2.00918291310366,0.466186469583744,-4.30982674142743,1.63382498353897e-05,0.000204870235151831
ENSG00000198756,59.0320587541719,3.14374145050276,0.509879152668534,6.16565990990116,7.0189796167895e-10,3.31458341485182e-08
ENSG00000198768,5.54969020057543,2.87587387270212,0.755222537266475,3.80798205931636,0.000140105435000742,0.00122132673984947
ENSG00000198774,151.721099641935,2.60020033775591,0.576409912386996,4.51102640998679,6.45146869216574e-06,9.41552924344999e-05
ENSG00000198807,5.01020547770321,2.68743693628364,0.655317952971182,4.100966445523,4.11428221677169e-05,0.000443365632010416
ENSG00000198944,649.992332937252,-2.30226510486741,0.367964567342837,-6.25675760438739,3.93063608739527e-10,1.98046737028447e-08
ENSG00000199240,1.63535200899948,-3.03366285112934,0.862049996403008,-3.51912634277317,0.000432970463771755,0.00311119417080812
ENSG00000199370,3.64148116233275,-4.38998692355639,1.03246955324274,-4.25192869830253,2.11937343063589e-05,0.000254107170637041
ENSG00000199461,6.44398130623101,-2.40433239114165,0.513613532076771,-4.68120919910317,2.85187727733509e-06,4.77083560935221e-05
ENSG00000199488,1108.56389599693,-2.99133407546976,0.37802446040294,-7.91307015498751,2.51117752362094e-15,5.06106903406436e-13
ENSG00000200345,2.82816838582638,-2.86785698445206,0.687641156746762,-4.17057204373851,3.03835979508493e-05,0.000344527207976492
ENSG00000202569,1.07252415731486,-2.81534060144831,0.838747000151799,-3.35660288613704,0.000789063565310547,0.00507829371941642
ENSG00000203601,0.918230346029668,4.32872480357707,0.899819224484237,4.81066050356752,1.50432346424841e-06,2.73402513021937e-05
ENSG00000203620,4.74870155823752,-2.97074143303873,0.706612689989128,-4.20420051200105,2.62006598063647e-05,0.000304123462592973
ENSG00000203685,59.5293888414596,-2.01526925729609,0.481096154031222,-4.18891159367968,2.80295560252906e-05,0.000321603774130909
ENSG00000203697,75.0295325037658,2.43481009426239,0.504695499312357,4.82431505250155,1.40485206081893e-06,2.57954912837679e-05
ENSG00000203721,24.4793444716195,2.11290571291187,0.393802472530314,5.36539473542594,8.07723760328248e-08,2.18789750407633e-06
ENSG00000203730,3.49243438025057,-3.34879760437496,0.998998539189411,-3.35215465589387,0.000801852115160736,0.00514690251511419
ENSG00000203859,9.17620316655307,-2.07328297833435,0.641570344487958,-3.23157545567205,0.00123109815285866,0.00732193085502218
ENSG00000203900,64.1332925101291,-5.69228409660632,0.895054618739735,-6.35970585194145,2.02140466361984e-10,1.10569855420847e-08
ENSG00000203933,4.31812814337762,-5.05635944927065,0.910118588277396,-5.55571495231291,2.7647774278565e-08,8.69197761650821e-07
ENSG00000203942,4.67743677828291,-2.09149167202062,0.490714826117192,-4.26213262918844,2.02485201925961e-05,0.000244942709968243
ENSG00000204099,1529.05494429597,-2.59134766723188,0.593908812962342,-4.36320797178707,1.28168993231447e-05,0.000167461072898956
ENSG00000204117,14.2501057825949,-4.32904613526742,0.854892706402575,-5.06384731422524,4.10878771976676e-07,8.93509591545168e-06
ENSG00000204174,0.767295932895926,4.42605679807576,1.38598557230342,3.19343641558975,0.00140590295477795,0.00815389999072055
ENSG00000204176,21.0393534578796,-2.32228826928911,0.465063770077455,-4.99348351496471,5.92998495227857e-07,1.21834563409709e-05
ENSG00000204296,0.364407536458861,2.70294458176891,0.858729633208521,3.14760837083232,0.00164612074534577,0.00927079213517337
ENSG00000204335,526.558745847119,-2.39497514173546,0.513887881885099,-4.660501300303,3.15440167961397e-06,5.20515549788782e-05
ENSG00000204362,1.10977842747732,4.52473393062057,0.866810566373199,5.21998012732171,1.78942330853158e-07,4.41282474898548e-06
ENSG00000204444,15291.5108437601,-3.46257049751507,0.383554489985717,-9.02758431440605,1.7550307782618e-19,8.86919210763675e-17
ENSG00000204511,52.722952314135,-4.72629446141444,1.01881662809546,-4.63900404751894,3.50092197926541e-06,5.65542544350894e-05
ENSG00000204529,16.134714787082,-2.56047176076395,0.66541780659722,-3.84791590393044,0.000119126929021,0.00107160432776887
ENSG00000204580,2031.63854197778,2.3147932579829,0.439176644833151,5.2707567335743,1.35862441142605e-07,3.47707210479779e-06
ENSG00000204583,305.813155939331,-4.85847199974161,0.649730080671829,-7.47767749142519,7.56475623152509e-14,1.0204584910088e-11
ENSG00000204653,2114.52191832727,-4.67286166128981,0.47240587039313,-9.89162488053148,4.52620797314927e-23,5.10842919209538e-20
ENSG00000204682,1034.72926370158,-2.26912090469402,0.332979740903102,-6.81459147796723,9.45320065233768e-12,7.0813256833518e-10
ENSG00000204684,1.92681294977589,-2.61213763627613,0.780697222973861,-3.34590358388349,0.00082014908580025,0.00524392548306988
ENSG00000204710,92.4955819104309,-3.98965265348615,0.432639489044208,-9.221656262354,2.92545958942415e-20,1.76880600425558e-17
ENSG00000204740,8.27371993695507,2.28702715974423,0.637357124161059,3.58829778949219,0.00033284399614644,0.0025055057504496
ENSG00000204866,5.13756437705062,2.76275145544049,0.772046472988113,3.57847817728846,0.000345600718923481,0.00258600988774147
ENSG00000204913,2.3247533653752,-2.93893359624415,0.720560113911506,-4.07867926562071,4.52922709874881e-05,0.000479234688551675
ENSG00000204949,521.687431009184,-5.08989703716716,0.914630346474209,-5.56497721378709,2.62186668104903e-08,8.2657154519217e-07
ENSG00000204965,4.42499585816696,2.57906403285968,0.715639443240804,3.60385953739536,0.000313526537380365,0.00238073447615201
ENSG00000205106,151.40419663525,-2.30336533786963,0.398487038312866,-5.7802766875975,7.45778699963662e-09,2.71519580667415e-07
ENSG00000205116,3.90505300577677,-3.71019878307525,0.910858939225239,-4.07329677878672,4.63522976907971e-05,0.000489227695608697
ENSG00000205143,165.236748636054,-2.957087603375,0.404392541418607,-7.31241875283245,2.62375928099155e-13,3.06337467224458e-11
ENSG00000205358,316.202447305278,-3.66528104014331,0.750511728354706,-4.88370921021907,1.04108576767839e-06,1.9864560178876e-05
ENSG00000205360,3.88556221136604,-3.62020230681107,0.855182803994123,-4.23324965130607,2.30338565510418e-05,0.00027212259210109
ENSG00000205362,509.317812500576,-2.56377084514487,0.571085493893369,-4.48929428703641,7.14595185129966e-06,0.000102610171218471
ENSG00000205364,332.332812702261,-2.3452797963403,0.629349963702548,-3.72651137141999,0.000194148317034426,0.00159516327747358
ENSG00000205436,1349.76616371026,-2.14090912703316,0.385837739218848,-5.54872919214061,2.87753485923325e-08,8.99634836553819e-07
ENSG00000205488,19.5148606444945,-2.11430391789272,0.465093735161153,-4.54597376410612,5.46818479953636e-06,8.1851135776968e-05
ENSG00000205669,17.4650075665809,-4.05507752027101,0.565756208381105,-7.16753516832717,7.63600559414569e-13,7.90665178630517e-11
ENSG00000205702,916.15672418345,-3.78236906272199,0.464735469630254,-8.13875701316981,3.99356543793867e-16,9.58993845128833e-14
ENSG00000205754,5.74805771538874,-3.44816088246308,0.937384982926343,-3.67848956967345,0.000234619283964576,0.00187005045568658
ENSG00000205755,27.73679209562,4.16993580279291,0.722234391173005,5.77365998318133,7.75678873837413e-09,2.8059520287672e-07
ENSG00000205795,133.051707945775,2.9236311755207,0.678276060954813,4.31038531922399,1.62970328242506e-05,0.000204446548498074
ENSG00000205864,30.3101581877801,-3.00862099469285,0.47282889519362,-6.36302270287615,1.97821437139747e-10,1.08558120585327e-08
ENSG00000205865,99.5758127057116,-5.03031882641843,0.676003082222476,-7.44126611062245,9.97248249445077e-14,1.31897767492035e-11
ENSG00000205866,621.604731660075,-4.7778506682362,0.694833993418447,-6.87624772750411,6.14496047105708e-12,4.84993511863687e-10
ENSG00000206073,21.4365095002343,8.01842394048618,1.57197661807131,5.10085445820698,3.38123503485482e-07,7.54184697267123e-06
ENSG00000206262,1.48095614178661,3.67983564647458,0.996898659231562,3.6912835747127,0.000223125206586208,0.00179066043370524
ENSG00000206587,1.94392842053915,-3.48840572222555,0.866659747629709,-4.02511566017257,5.69473191067553e-05,0.000577126392587736
ENSG00000207215,4.86561121547968,-5.21051883591275,0.904817587459357,-5.75864009290911,8.47942774960968e-09,3.02534187749246e-07
ENSG00000207279,0.832890807269061,2.09755393966984,0.662849255574698,3.16445092459407,0.00155375862791958,0.00884700310985534
ENSG00000207422,1.65765275746144,-3.47308804437675,1.07722830917753,-3.22409652140359,0.00126370797702769,0.00747517267543336
ENSG00000207652,429.442784903746,-2.74616911301431,0.392401806469536,-6.99836001704928,2.5897592833032e-12,2.29546229249641e-10
ENSG00000207926,76.1423072420545,-2.80110034466769,0.330799594986516,-8.46766558097469,2.50359881269835e-17,8.31072080383858e-15
ENSG00000207980,0.402414943257512,2.28154869533882,0.644991122779939,3.53733348376214,0.000404188965245396,0.00293741879678984
ENSG00000211445,42610.782247175,-2.20256896625721,0.389051051159222,-5.66138803556605,1.50153462166747e-08,5.03869779534579e-07
ENSG00000211452,5115.21771426295,-2.04947576382755,0.447448017520908,-4.58036617344445,4.6416254642584e-06,7.15914882532886e-05
ENSG00000212743,5.94047502637032,2.65085287745642,0.537945331581424,4.92773655951912,8.31876755137094e-07,1.64524036519783e-05
ENSG00000213023,47.1820485497308,-3.41946697469297,0.756538439120942,-4.51988530637811,6.18731423425455e-06,9.09272016743162e-05
ENSG00000213061,61.3584905453902,-4.29392023831656,0.743675912239145,-5.77391329697359,7.74513016040961e-09,2.80473114546855e-07
ENSG00000213171,90.3193867086701,-2.38681419486008,0.522753327896095,-4.56585174592039,4.97470268976232e-06,7.57026779202976e-05
ENSG00000213331,9.24985622782366,-2.08967136429477,0.504585818856276,-4.14135967798568,3.45253065237154e-05,0.000383182560341072
ENSG00000213398,2311.9409186091,-3.05935382412397,0.399503105174617,-7.65789748439321,1.89001654915613e-14,2.96268844156841e-12
ENSG00000213777,8.0652166829114,-2.22424135685477,0.594323032692098,-3.74247881119406,0.000182213901403862,0.00151254808092157
ENSG00000213793,7.34447343153663,2.11218188340659,0.488434668840037,4.32438976623573,1.52954662016484e-05,0.000194111390600305
ENSG00000213908,3.93798548888757,-4.92841277541901,1.14957162443499,-4.28717330061213,1.80961115383781e-05,0.00022248229505372
ENSG00000213981,14.0812008433631,-2.59599442587162,0.711864777913238,-3.64675217318874,0.000265575838221817,0.00207670492063568
ENSG00000213996,753.427422898152,-2.81102889330347,0.405586403891374,-6.93077693515666,4.18535563585123e-12,3.46484001159625e-10
ENSG00000214039,7.09212343266039,-4.07387598204527,1.0595872470358,-3.84477634422457,0.000120662439534182,0.00108196756890569
ENSG00000214237,5.63457596393768,-2.74458243152515,0.58309170459399,-4.70694816938996,2.51452807590368e-06,4.26123153763878e-05
ENSG00000214252,12.1308005388146,-3.15901226973623,0.571901316743983,-5.52370168986759,3.31930852403904e-08,1.0161705905555e-06
ENSG00000214274,20894.4530442547,-2.83263324089112,0.389249841569372,-7.27715965013768,3.40921721143421e-13,3.87358005241445e-11
ENSG00000214313,510.822029983638,-2.46604587275091,0.418267093220439,-5.89586394130038,3.72726008506003e-09,1.48164448644569e-07
ENSG00000214425,22.2160933856734,2.21611980719434,0.428269575170554,5.17459080839863,2.28411001487598e-07,5.4310169237139e-06
ENSG00000214435,123.448382473856,-2.08164859207629,0.351676096977098,-5.91922115255918,3.23469765048014e-09,1.30230235133897e-07
ENSG00000214510,3.09514075768941,3.34515722872991,0.653107937139244,5.12190564301275,3.02463242462342e-07,6.86401000437832e-06
ENSG00000214657,4.78515835889048,-2.33532867488394,0.617761324801409,-3.78030896582054,0.000156633862945677,0.0013385830301559
ENSG00000214855,2758.49291147968,-4.63843926774559,0.533579195426283,-8.69306619805496,3.5278667959127e-18,1.35738683912282e-15
ENSG00000215124,22.3577898700238,-3.71977591044362,0.718937779567959,-5.17398864847385,2.29148751893206e-07,5.44091696378125e-06
ENSG00000215186,5.73779174537381,-4.05063254211781,0.940409913366752,-4.30730523417834,1.65255495826487e-05,0.000206471801962695
ENSG00000215244,10.8967458321602,2.71286328155326,0.52021085158598,5.21493020240253,1.83886461992489e-07,4.50848060579558e-06
ENSG00000215262,150.92360340022,-6.44568601714555,1.24055289392033,-5.19581716243976,2.03822511238769e-07,4.91890691948216e-06
ENSG00000215644,1807.91862850091,-5.11750327727896,0.660654563314791,-7.74611054164558,9.47500333326491e-15,1.67090696802613e-12
ENSG00000215833,3.57712310166823,-2.20467331594871,0.697401932006237,-3.16126643011507,0.00157084743651969,0.00892554511715392
ENSG00000216588,878.567398058902,-4.5717820416256,0.497681567134722,-9.18615906943571,4.07118915068654e-20,2.33637955005246e-17
ENSG00000216863,6.05265627276233,-2.73979418796396,0.843912895484953,-3.24653670138497,0.00116818384889094,0.00702486683103086
ENSG00000216921,11.3051205270861,-3.60572777460063,0.819398453512905,-4.4004571391882,1.08023063731661e-05,0.000144624472712151
ENSG00000216966,4.64271170112416,-3.14523884033917,0.918484733597193,-3.42437791864109,0.000616208635131746,0.00413808174869611
ENSG00000217228,8.72735511543381,-3.5170747502729,0.677072537599193,-5.19453168599035,2.05235817425859e-07,4.94596408699086e-06
ENSG00000217791,5.38010840461674,-2.46792737057515,0.532102156449446,-4.63807060479302,3.51676659933741e-06,5.66751645569121e-05
ENSG00000218274,2.87763883639008,-3.84205998538193,0.865493342042842,-4.4391560266812,9.03123284623653e-06,0.000125066876458373
ENSG00000218617,1.47875450383223,-3.0820218961833,0.851670415555955,-3.61879647324771,0.000295976291731806,0.00226729892799711
ENSG00000218819,16.9918621380012,-2.90903365505869,0.646953590518516,-4.49651056535165,6.90777485477616e-06,9.98677834363219e-05
ENSG00000219391,3.46737065197094,-2.66717732773495,0.825272580741167,-3.23187440123067,0.00122981098138546,0.00731556043898984
ENSG00000219607,1390.16586947669,-3.24494221628166,0.544033643799504,-5.96459842744126,2.45236406487845e-09,1.01882938494134e-07
ENSG00000220267,19.1091923650141,-3.15175774460356,0.824753068087049,-3.8214562231503,0.000132665966268381,0.00116855799996907
ENSG00000220586,3.7448584943671,-3.19636422224791,0.770483384604398,-4.14851804220161,3.34634477958798e-05,0.000373693561649306
ENSG00000221390,7.06999813989928,-2.48558607235733,0.584097390453703,-4.2554308801596,2.08646815049525e-05,0.000250694553256276
ENSG00000221571,13.7907230626045,-3.63017066278801,0.474308531969798,-7.65360607727621,1.9542029375434e-14,3.0351998744166e-12
ENSG00000221971,0.887204671274538,3.64833679239698,0.832183727464875,4.38405206926012,1.16491910130667e-05,0.000154436162298914
ENSG00000222022,0.578887343554476,2.92324038089915,0.748357051438426,3.9062107790397,9.37547385758368e-05,0.000877644924921001
ENSG00000222032,0.69946397892478,3.36655634854746,0.82046124685943,4.10324846107479,4.07389336366206e-05,0.000439432798344166
ENSG00000222033,344.798664348698,-2.27785768008347,0.456755765971519,-4.98703650787741,6.13124829394968e-07,1.25285417009561e-05
ENSG00000222915,2.17201312786958,-2.46602622473357,0.701077094120913,-3.51748223613802,0.000435661509404211,0.00312787596414698
ENSG00000223431,3.44192785356252,-3.28813450329882,0.76458831821462,-4.3005293501958,1.70390601122393e-05,0.00021162762593867
ENSG00000223788,1.87370761962201,-3.20966341897949,0.788558852626192,-4.07029026215371,4.69545978836195e-05,0.000493761455529782
ENSG00000223949,2.56751431339409,4.87041491555198,0.729049319904772,6.6805012810219,2.38126300200619e-11,1.62554806421225e-09
ENSG00000223956,247.09185499304,-3.37651181521216,0.420883363404688,-8.02244067785966,1.03664467001308e-15,2.24998409499826e-13
ENSG00000223991,144.262510560096,-6.86934013980133,0.971484659362401,-7.0709712949145,1.53852966148161e-12,1.45106060746813e-10
ENSG00000224015,6.96098181521629,-3.10747778761557,0.722599815514128,-4.3004132036826,1.70479934471307e-05,0.00021162762593867
ENSG00000224057,121.761185624149,-4.74034608707546,0.784429883042045,-6.0430462805576,1.51231250363198e-09,6.65869818731799e-08
ENSG00000224060,69.1808285522467,-2.22391372857376,0.624207688367273,-3.56277849507237,0.000366950291116076,0.00271160408269298
ENSG00000224157,6.1329971784046,-2.20588546294909,0.510596575045683,-4.32021202404605,1.55879357359165e-05,0.000197157981353155
ENSG00000224177,15.1716786402679,-2.64437778432441,0.591926411010666,-4.46740969001426,7.91724168733319e-06,0.000111788943407596
ENSG00000224187,1.81584134182669,-2.61787127762415,0.833733331132683,-3.13993837102278,0.0016898337998539,0.00947599911050896
ENSG00000224259,7.65790639707687,2.46961789395718,0.652233310377669,3.78640258733056,0.000152843974332847,0.00131149116242673
ENSG00000224273,6.50594755585375,-3.08895780684555,0.825882649138866,-3.74018973526851,0.000183881398741538,0.00152412246756174
ENSG00000224321,59.2491837476651,-2.36073537317114,0.536357721646864,-4.40141957110751,1.07544933160875e-05,0.000144118912274413
ENSG00000224341,1.18116482495669,-2.30144491925529,0.694704661043245,-3.31283932340282,0.000923540203148064,0.00580474247974574
ENSG00000224367,3.75743377668367,2.77968979431761,0.363935395519777,7.63786602934736,2.208514816996e-14,3.39900469039397e-12
ENSG00000224477,3.34696947585214,-2.48308128475717,0.7108442741525,-3.49314382213687,0.000477369331771931,0.00336364347615091
ENSG00000224517,1.29903401566892,-3.06315730148802,0.762136451480636,-4.01917175794057,5.84030849572536e-05,0.000590465826684876
